session_id,phonetic_transcription,language_classification
"fv600425","d@r@lasitYs@sirij@End@pAlEstE+n@wAzb@kultsInsArAfAtIndrij@next@x@nvred@zAkortmEtIsrAjEltek@nd@","VL"
"fv600425","vis@prezidEntmAruvIzd@erst@hoG@fYNkSOnarIzdisirij@b@zuktsInzd@twelAnd@hYmb@trEkIN@v@rbrak@IntAxt@x","VL"
"fv600425","prezidEntAsAtIsxIst@r@namIdAxov@rled@","VL"
"fv600425","hE+wAsneG@n@nsEst@x","VL"
"fv600430","Guj@mOrG@hiran@tstASOnvAnlok@r@Ind@rE+nart","VL"
"fv600430","@bE+mE+statmArijAd@roz@stAtsxIts","VL"
"fv600430","@m@vrA+ywonthirEnybEndirG@toG@dENkIksoAzdAthet","VL"
"fv600430","G@bor@nENG@toG@","VL"
"fv600430","Guj@mIdAxArmA~IgbEnirzek@rG@bor@nENG@toG@nInlok@r@n","VL"
"fv600430","jajaywetIkmutAltE+tenzakwet@","VL"
"fv600430","jA","VL"
"fv600430","EnIntsEntrYm","VL"
"fv600430","ja","VL"
"fv600430","zExdAdIstOxAldyrvIndIk","VL"
"fv600430","@tklOpt@","VL"
"fv600430","wElwElwEl","VL"
"fv600430","vAndardAt@tsoprEt@xIsInlok@r@nt@won@n","VL"
"fv600430","ja","VL"
"fv600430","dYsErzItfIzOp","VL"
"fv600430","ja@rzIthelvelvIzOpforAldAn@d@bras@mEn@d@kArp@rdi@r@OpsIt","VL"
"fv600430","jaja","VL"
"fv600430","@@rzItsodan@xfelObdAt@rsElfsfIswEtstrE+d@G@hA+d@wOrd@nObd@dYrm@","VL"
"fv600430","ulAla","VL"
"fv600430","wizE+nd@b@kEnd@vlamIN@vAnlok@r@","VL"
"fv600430","dAnvorAlkrisfAndYrp@ldENkIkIbet@rG@kEntAlskAmilspis@sdiirInlok@r@nokx@bor@nEnG@toG@nIs","VL"
"fv600430","jaja","VL"
"fv600430","mitsmEtIzokvAnlok@r@nE","VL"
"fv600430","mitsmEtIzokvAnlok@r@n","VL"
"fv600430","diwondirOklANzd@bord@vAnd@dYrm@","VL"
"fv600430","adiGadokvIs@","VL"
"fv600430","Eb@knOxnix@zin","VL"
"fv600430","nene","VL"
"fv600430","@nAnd@r@b@kEnd@vlamINIstOxwEldipard@wOrstE","VL"
"fv600430","@d@pard@wOrstjadAdIz@tstrekx@rExtE","VL"
"fv600430","wAdIzdA","VL"
"fv600430","@dAdIsx@wondYs@pard@vle@s","VL"
"fv600430","jawAdIspard@wOrstja","VL"
"fv600430","vruG@rAd@wE+irInlok@r@pard@slAxt@rE+@n","VL"
"fv600430","jA","VL"
"fv600430","En@dAnwErt@tpard@vle@sdYzdarwErtwOrstfAnG@makt","VL"
"fv600430","G@makt","VL"
"fv600430","ne@","VL"
"fv600430","zEld@nwAntAswE+bYs@krE+G@vAmbY+t@lok@r@","VL"
"fv600430","neI","VL"
"fv600430","zE+kEn@ndAdirExtnit","VL"
"fv600430","AlzybYs@krE+xtfAmbY+t@lok@r@dikom@oksOmsford@lok@rs@fest@dENgIk","VL"
"fv600430","ja","VL"
"fv600430","@@tsE+nfe@st@vorjONEnA+tdiretsfE+v@ntwInt@xjarb@stanEnElkjarnOxGruj@nEndAtsE+vAmbY+t@Nkom@ndAtsinw@dAnsmOrG@zand@bAnkslap@rzOvand@pArkslap@rs","VL"
"fv600430","wElwEl","VL"
"fv600430","mdAdIzExt@tpArAdE+zOpard@","VL"
"fv600430","Islok@r@h@tpArAdE+zObard@","VL"
"fv600430","Asx@zitniAle@nd@stromtOtObd@mArktmarokdYzd@pArk@ntOt@In@tsEntrYm","VL"
"fv600430","Ext@tIz@tpArAdE+zOpard@","VL"
"fv600430","m@vrA+yEptystAtprAxt@xf@rded@xt","VL"
"fv600458","marsxaptoxIz@ntipis@Y+drYkIN@ntipisflams@Y+trYkINmartIzokd@tIt@lvAnd@niwst@vorstElINvAntejat@rAntiGone","VL"
"fv600458","INkOrtrE+kxIst@r@Impr@mjE:r@G@Gan","VL"
"fv600458","pA+larijAsEntejat@rAntiGonediwErk@nd@latst@tE+tmEtmEtspesjal@mEns@njON@mEns@vorAl","VL"
"fv600458","IsdAtnyok@tx@vAl","VL"
"fv600458","A+d@pAnd@nwOrd@nOpx@zOxt","VL"
"fv600458","zowOrt@rnyG@speltInd@wE+kov@rlE+@","VL"
"fv600458","dIsnEtand@And@r@kAntfAnd@lE+@Ind@zalmOzAik","VL"
"fv600458","Intr@sAntE+G@l@kx@leG@n","VL"
"fv600458","darbrEN@zE+@nv@rhaldAtokxatov@rditEkstil@sEktOrtOx","VL"
"fv600458","w@mak@nInzek@r@zIn@tAfsxE+tmevAn@ndirEktY:rvAn@blE+gbar@nfAbrikj@warsxE+nl@k@ntEkstilfAbrikj@derv@rfaj@","VL"
"fv600458","d@spitS@swOrd@G@rIp@tert","VL"
"fv600458","EnokwAt@rzoAlGatx@speltENG@zON@wOrd@","VL"
"fv600458","jA","VL"
"fv600458","marsxaptOGdAtmutj@@mbetj@Ops@wEstflamsY+tsprek@warsxE+nl@k","VL"
"fv600458","zEb@G@wErktAlz@NkOlEktif","VL"
"fv600458","Y+tE+nd@l@kIzdivorstElINnojdb@GOn@","VL"
"fv600458","b@dANktpOlarijAs","VL"
"fv600463","ojtmutd@zOrxf@rzek@rINAl@zOrGb@huv@nd@dEk@marzovErzE+nw@nOxlANnit","VL"
"fv600463","EnwAtIs@rnyAlb@slIst","VL"
"fv600463","darnavOlG@d@zwarhYlb@huv@nd@In@trYsthY+s","VL"
"fv600463","EndAtrExtOpnitmedis@zOrxwOrtY+db@taltvijAzOrxSEksvAndridY+z@nttOtzEzdY+z@ntfE+fhOnd@rtfrANkp@rmantAfhANk@l@kvAnd@b@huft@","VL"
"fv600463","dAtsxrE+ft@tfOlk","VL"
"fv600463","d@jON@kwAmzwart@nvAl","VL"
"fv600463","hE+wErtOmId@l@knar@tsik@hY+sov@rG@brAxtENG@operert","VL"
"fv600463","moG@l@kv@rlisthE+zE+nArm","VL"
"fv600463","InAntwErp@kYn@drYxsf@rslavd@bIn@kOrtYNG@brY+kt@spY+t@GratisOmrY+l@vorniw@","VL"
"fv600463","dAtIsmoG@l@gdANksE+@NkabedAterstaxswOrtOnd@rtek@nt","VL"
"fv600463","h@tf@rhalstatInd@niw@GAzEt","VL"
"fv600463","dAtsxrE+fxAzEtfAnAntwErp@","VL"
"fv600463","flEtskom@hulAN@rhumerIntrEk","VL"
"fv600463","blE+gbarkYn@stetsmInd@rmEns@@nhY+zb@tal@","VL"
"fv600463","d@vE+l@xE+tOp2rotwedY+z@nthA+t@tlatst@niwsokfAndaxbez@x","VL"
"fv600463","ok@tmAt@rjald2xtnit","VL"
"fv600463","d@zad@lszE+nv@rslet@End@rE+bruk@EnhElm@zE+nOmprAktis","VL"
"fv600463","dAtsxrE+v@d@stAndartEnd@finAnSelekonomis@tE+t","VL"
"fv600463","d@plAn@b@stanAlmarInhA+d@l@kstat@tprojEktnOxnitsovEr","VL"
"fv600463","Obd@b2rszYl@okAl@and@l@vAnmYltinES@n@lswOrd@v@rhAnd@lt","VL"
"fv600471","Inanwez@xE+tfAnrY+mAxthOnd@rtsxoldirEksiszE+nInEkspoINGEntd@lA+rejat@b@kEntx@maktfAnd@diGikItsprE+z@","VL"
"fv600471","diGikItsIz@mprojEktdAtkOmpjut@rEnInt@rnEtInd@sxol@wIlIntrodyser@","VL"
"fv600471","envAnd@prE+z@GINnar@tkOleZ@Onz@liv@vrA+vAndE+nzbek@Y+tsOt@GEmvor@nwEpsajtklAsemEnt","VL"
"fv600471","Zagd@wYlfvruxY+tlExanlerarEniniSAtifnem@rhAnsd@fur","VL"
"fv600471","d@b@dulINIsE+G@l@kOmzovelmoG@l@kedykativ@sOftwE:rsajts@EnAl@swAtrOntedykasit@mak@neftforlaG@rEnsekyndE:rOnd@rwE+st@GambYnd@l@nInensajts","VL"
"fv600471","jylisajthetnittuvAl@xklAss@mEnt","VL"
"fv600471","@nwortspelINmarmEt@mb@dulIN","VL"
"fv600471","ja","VL"
"fv600471","dYzd@sajdb@statY+tf@rsxIl@nd@bA+sten@n","VL"
"fv600471","@Ond@rAnd@r@EgzAminejS@ndarGaw@dYzd@uf@nIN@n@ambid@ndihAnd@x@fGutsE+nvorOnd@rwE+s","VL"
"fv600471","In@m@tOnd@rdelInt@rklAslEG@w@Y+thu@nnEtwErkwOrtY+tx@lExtIn@NklAslokal","VL"
"fv600471","Ew@zE+nE+G@l@kforAlb@kEntfAnd@edyrIN","VL"
"fv600471","jyliprojEktdrajtnyAl@njarOftwe","VL"
"fv600471","hustat@tmEt@tantAlhIts","VL"
"fv600471","w@trEk@mOmEntel@nhOnd@rtfE+ft@xtAlb@zuk@rzpErdAx","VL"
"fv600471","jA","VL"
"fv600471","darkAnj@itsmedun","VL"
"fv600471","wAt","VL"
"fv600471","d@b@dulINIzAl@sInsOm@n@E+G@sY:rv@rt@InstAler@zodan@GdAw@d@mewErk@nd@lerkrAxt@n@n@wAE+G@wAxtwortkYn@Gev@ndAtsE+hYnvAkx@bitzElfkYn@nY+twErk@vAntY+zY+t","VL"
"fv600471","h@txrot@vordelvAn@thel@projEktlerkrAxt@Gansam@wErk@GanmEdm@karprat@","VL"
"fv600471","@h@","VL"
"fv600471","wet@Al@lerkrAxt@OpywsxolAlwAtiseteIs","VL"
"fv600471","dAdb@GIntwElt@Gruj@","VL"
"fv600471","dYsw@zE+nok@nsxoldisIndzdItjar@mEtlAptOpsInd@sxolbez@xIs","VL"
"fv600471","EnsIndzdin@mAGIkwElzEG@ndAt@tiseteG@b2r@nObd@sxolInGud@Gud@mat@an@tevOlywer@nIs","VL"
"fv600471","ronAltjAns@sfAndidZikits","VL"
"fv600471","@tdErd@wErkjarzIt@rOp","VL"
"fv600471","Ganw@d@rOpforY+tnOxAltE+t","VL"
"fv600471","d@rzE+nokhelwAtmerprOjEkt@n","VL"
"fv600471","G@divErsifjerd@r","VL"
"fv600471","@tIzoksodAtw@nyprE+z@nGev@n","VL"
"fv600471","darIs@Grot@notan","VL"
"fv600471","w@Gev@prE+z@vord@OntwIk@lINvAnlokal@ned@rlAnstal@G@edykativ@sOftwE:r","VL"
"fv600471","mahuvelsxol@b@rE+k@jYlivAndaxmEtjYliproGrAmA","VL"
"fv600471","twedY+z@nthOnd@rtfE+ft@xOfEgzAktAxt@nvE+ft@xprosEntfAnd@bazisxol@Endrij@nsEst@xprosEntvAnAl@sekYndE:r@sxol@Invland@r@diAktifdelnem@n","VL"
"fv600471","dAdb@tek@ntdiGikitsanvraG@n","VL"
"fv600471","dAdb@tek@ntwEpsajtsInzEnd@n","VL"
"fv600471","dAdb@tek@nt@b@vorbeltlerkrAxt@nOpiniSasistyr@n","VL"
"fv600471","wE+hEb@nOnlANsOnz@tindY+z@ntst@lerkrAxt@NGratisIntErnetiniSasiG@Gev@n","VL"
"fv600471","w@Gand@rOpforY+t","VL"
"fv600471","marGanw@snElG@nux","VL"
"fv600471","IntYs@zE+ndard@dulstElIN@vAnd@2ropes@yni","VL"
"fv600471","Int@rnEtOpElk@sxolteG@nE+nttwedY+z@nten","VL"
"fv600471","dAtIz@nGiGAntis@ObdrAxt","VL"
"fv600471","mar","VL"
"fv600471","h@tmutwEl","VL"
"fv600471","wAntAnd@rskrejertmEnv@rlor@nGen@rasisfAnsxolkInd@r@n","VL"
"fv600471","ogdAtb@statnOxinvland@r@nI","VL"
"fv600471","diteG@nstAntov@rwIn@n","VL"
"fv600471","d@Y+trE+kINvAnd@diGikItsprE+z@","VL"
"fv600471","dAtwAsronAltjAns@nzbE+ZAgd@wYlf","VL"
"fv600471","d@G@lA+@rd@wEpsajtfIntyOpwewewepyntklAsemEntpyntnEt","VL"
"fv600471","Ens@mEntdYs@t@Gutj@warj@hY+z@mebA+t","VL"
"fv600473","d@vlams@r@GerINwIlvAnAfmId@vOlG@ntjarstArt@mEt@nzOrxf@rzek@rIN","VL"
"fv600473","zwarhYlb@huv@nd@krE+G@@nfinAnSel@tulaG@vorhYnnitmedis@kOst@","VL"
"fv600473","h@tsistemwOrtx@finAnsirtdord@vlams@ov@rhE+tmarogdord@bYrG@r","VL"
"fv600473","dib@taltdErt@xfrANkpErmantfijA@tsik@fOnsOv@mprivev@rzek@rINsfOnts","VL"
"fv600473","dZOnivAnsev@nAnt","VL"
"fv600473","d@vor@G@vlams@r@GerINb@slIst@AldAt@r@nzOrxf@rzek@rINmuskom@","VL"
"fv600473","mard@kONkret@Y+twErkIN@rvAnlitOpsIxwAxt@","VL"
"fv600473","nyzA+@tsistemwOrd@GOrGAnizertvijAd@zik@fOnts@Ofprivev@rzek@rINskAs@","VL"
"fv600473","dizA+d@anhYnled@@mbE+draG@vraG@vAndErt@xfrANkp@rmant","VL"
"fv600473","wiOp@mb@paltoG@mblIkswarzOrGb@huv@ntwOrtzA+dANGEltkrE+G@","VL"
"fv600473","kESOvInd@vOrmvAn@nzOrxSEk","VL"
"fv600473","darmekYn@d@kOst@vAnd@tY+sf@rzOrGINwOrd@b@talt","VL"
"fv600473","In@vOlG@nd@stApsA+@rok@nfinAnSel@tYs@kOmskom@vord@hoG@fAktyr@Ind@rYsthY+z@","VL"
"fv600473","d@vlams@ov@rhE+tsA+vOlG@ntjarvirhOnd@rtm@ljunfrANbE+lEG@vor@tsistem","VL"
"fv600473","IntwedY+z@ndEndrizElfsdrimiljArt","VL"
"fv600473","dZOnivAnsev@nAnt","VL"
"fv600473","h@tforstElov@rd@zOrxf@rzek@rINwOrtstrAkswElIxtfOrmelGutx@k2rtdord@vlams@r@GerIN","VL"
"fv600473","distOptokmiljArd@In@nzoG@numtzOrGfOnsOmvAnAftwedY+z@ntEntind@kOst@vAnd@v@rGrE+zINt@hElp@draG@","VL"
"fv600490","@mbrIdzbul@varblAtstArtfAndaxmEt@NkAmpAJ@teG@pedofil@","VL"
"fv600490","mardiG@Gev@zb@sxIgbarstEl@vor@mbretpyblikIz@nslExt@zakzExtizAbElmArnEfvAntSajltfokys","VL"
"fv600490","IgdENgdAd@db@lAN@rE+kIsfAnd@slAxtOf@rsfAnpedofiliEnYnfAmiliObd@hoxt@t@hA+d@vAnward@pedofil@zIGAxt@rAfxan@hY+sfEst@","VL"
"fv600490","marIgdENgdAd@tsek@rGeNGutideIsfAndarid@renvAnObd@hoxt@t@hA+d@","VL"
"fv600490","j@krejert@nhEks@jAxt","VL"
"fv600490","jawE+vInd@dAts@darrExtOpEb@","VL"
"fv600490","izAbElmArnEfand@telefonbE+kAtiAlart","VL"
"fv600490","dAtx@b2rtnyvelt@wE+n@x","VL"
"fv600490","@tpArkEtEnd@rE+kswAxtsE+nt@rplats@","VL"
"fv600490","Ond@rzuksrExt@rkOnErOtIsb@lAstmEt@tOnd@rzuk","VL"
"fv600502","dizAlvirhOnd@rtmet@rInzerE+k@","VL"
"fv600502","dAdIsynikInOnslAntd@dE+ksAlv@rtrEk@an@tkAzinokYrsal","VL"
"fv600502","hE+pAstInd@G@plEnd@niw@hav@ntuGANvorostEnd@","VL"
"fv600502","dimutxrot@r@sxep@kYn@OntfAN@","VL"
"fv600502","d@niw@kOnstrYksimudogd@broz@zedE+kan@tkAzinob@sxErm@teG@d@GOlv@","VL"
"fv600502","d@AntwErps@ArxitEktbOpfAnretsAl@dbA+wErkOntwErp@","VL"
"fv600502","d@anlExfAnd@niw@wAnd@ldE+gb@GIntfAnAvd@twed@hElftfAnvOlG@ntjar","VL"
"fn001052","marwE+kreG@oknOG@nhel@malvremd@jYfrA+","NL"
"fn001052","vAmbY+t@d@sxol","NL"
"fn001052","@mparmand@","NL"
"fn001052","hAt@thoftfAnd@sxolx@zExt","NL"
"fn001052","d@v@vANst@rhet@valEntinasxOrlAxEnz@wAsklE+nEnrOntanAl@kAnt@","NL"
"fn001052","zElfsharbrIl@Glaz@EnarkrYl@tj@swar@rOnt","NL"
"fn001052","s@zAG@rvrinl@kY+t","NL"
"fn001052","EnIkwAsAl@mbetj@mInd@rbANtun@knastwEsliEnteG@ov@rlysijaIn@Nxrupj@sAt","NL"
"fn001052","AxmEt","NL"
"fn001052","rips@","NL"
"fn001052","AxmEtstAksE+nvIN@rOp","NL"
"fn001052","hEpjE+tY+sInd@kam@rj@sxun@an","NL"
"fn001052","fruxs@","NL"
"fn001052","AxmEtsxYd@zE+nhoft","NL"
"fn001052","jY+st","NL"
"fn001052","zE+jYf","NL"
"fn001052","marhirhEpj@z@wElan","NL"
"fn001052","zE+AxmEt","NL"
"fn001052","zE+val@ntina","NL"
"fn001052","dAdlE+ktm@hoGnod@x","NL"
"fn001052","IkhAtxenidewAthiGijen@wAs","NL"
"fn001052","b@hAlv@dAt@tklONkAls@nsortjAkhAls","NL"
"fn001052","mar@twortj@hoGnod@xzEt@m@Op@tspor","NL"
"fn001052","tYzIgb@GreptAtfalEntina@dmEtOnsov@d@weseswA+hEb@","NL"
"fn001052","d@wesetj@sInOnz@sxolkwam@Y+t@ntE+tdAtkInd@r@velklE+n@rwar@","NL"
"fn001052","ErwAsxenxEltforvelsxomak@rs","NL"
"fn001052","d@jYf@Emmest@rsfOnd@dAt@tanOnslAx","NL"
"fn001052","s@b@GOnof@d@strat","NL"
"fn001052","jYlikom@Al@malvAmbY+t@","NL"
"fn001052","zE+z@ENkekOnsdord@rOnd@xlasj@senvOrenan","NL"
"fn001052","wE+knIkt@b@left","NL"
"fn001052","s@hAtx@lE+k","NL"
"fn001052","jYlilop@mEtj@sxunzol@ov@rd@stratEnObd@stup","NL"
"fn001052","GINz@drE+G@ntfErd@r","NL"
"fn001052","j@vuld@anharstEmtAt@rfres@l@k@dIN@GIN@kom@","NL"
"fn001052","ErlIxtpupOpstrat","NL"
"fn001052","zE+jYfrA+vAl@ntina","NL"
"fn001052","s@swex","NL"
"fn001052","@twAz@nIndrYkwEk@nd@stIlt@","NL"
"fn001052","Ikx@loftAt@rimAnthelev@GiG@ld@","NL"
"fn001052","mardAtx@lY+tf@rstOmd@snEl","NL"
"fn001052","j@huvd@marnar@tEr@nstIG@G@sIxtfAnd@jYft@kE+k@Omt@wet@dAt@tOnd@rwErpsIxnidlend@vorlOl","NL"
"fn001052","sOm@G@mEns@spyG@ok","NL"
"fn001052","xINz@vErd@r","NL"
"fn001052","ErwErthel@malnidmerG@Gix@lt","NL"
"fn001052","EnsavOnsGINjYftr2rIxfErd@rkom@z@Y+tkruG@ENkAntin@s","NL"
"fn001052","ENxev@ov@rOpt@stup","NL"
"fn001052","d@stIlt@wAsnybE+nanidmert@v@rdraG@","NL"
"fv600524","@nGud@avOnt","VL"
"fv600524","AfkOmst@xfAndriA~sjE~zEntwer@lAtiv@niwkom@rs","VL"
"fv600524","w@b@GIn@mEtyrband@bEk@rEnd@bur@","VL"
"fv600524","blE+v@ev@stanbE+GErItsIksov@rnowElslAN@","VL"
"fv600524","rEspEktiv@l@kov@r@db@GrotINsov@rsxOtfAnOnz@nord@rbyr@","VL"
"fv600524","En@tnE+p@nd@sxrE+n@nd@nA+@l@kst@v@rdov@t@kOrtanvlams@tAndArtsstydEnt@","VL"
"fv600524","d@trost@nd@myzikIsAlwervAnZOsvAnd@rvEld@","VL"
"fv600529","A+","VL"
"fv600529","dAtdetev@pE+n","VL"
"fv600529","Inhelvland@r@sxE+n@@rzIxfor@tniw@AkAdemijarslExsen@ntwInt@xstydEnt@tAnthelkYnd@t@hEb@ING@sxrev@","VL"
"fv600529","zodAtyEnIkbIn@ENk@l@jar@Opniw@ntA+tj@and@d2rklINksYl@mut@vAstmak@EnOnz@E+G@tAnd@trEk@","VL"
"fv600529","@tsit@rvEr@vAnroskl2r@xY+tAl@mal","VL"
"fv600529","EndAnwAz@t@tspor","VL"
"fv600529","trE+n@ndihop@lozov@rtE+twar@n","VL"
"fv600529","bov@lE+dIN@di@db@Gav@n","VL"
"fv600529","stASOnzdiwErd@Afx@sxAft","VL"
"fv600529","OnmoG@l@k@v@rbIndIN@n","VL"
"fv600529","EnnydAtwer","VL"
"fv600529","nOxev@nhor@kEn@rzE+nt@wE+n@xtAndArts@n","VL"
"fv600529","OfmOntarts@ntAnthelkYnd@G@ndAntist@kOm","VL"
"fv600529","EndAtwidAtwEnstz@ndrIN@ntst@sxrE+v@nokmEtsputkAnlat@b@stEl@","VL"
"fv600529","wAzdAtm@sxind@takfAnd@pOstnit","VL"
"fv600529","wElv@rGet@tmar","VL"
"fv600529","ditE+tIsvorbE+","VL"
"fv600529","Enj@OptE+tnar@tstASOnt@b@Gev@nOmOp@nvorAfx@koz@ntE+tstIpErG@nst@Ariver@n","VL"
"fv600529","okG@dan","VL"
"fv600529","E+Is@rY+tspulnymarIsEnIn@tAnd@r@G@vAldAtAfurbY+S@vor@tspeks@lInj@mOnthuk","VL"
"fv600529","@tx@zumvAnd@borInj@hoftEnAvEntuzonmin@jAtyrhoG@drYkrE+n@G@rOmd@zak@werwAtov@rzIxt@l@k@rt@mak@n","VL"
"fv600529","zoONG@verAltAnsstElt@nmEnszIxfordAd@tInz@nwErkxat","VL"
"fv600529","EndAnkOmt@rOnv@rmE+d@l@k@noG@mblIkwarOp@tx@sprEknitAnd@rskAndAnstIlvAl@nstOk@n","VL"
"fv600529","d@pASEntIzbE+wE+z@vAnsprek@mOndotx@makt","VL"
"fv600529","word@nlos","VL"
"fv600529","d@melodiIs@tfAnohoftfOlblutEnwOnd@n","VL"
"fv600529","Ofm@sxindAthE+bE+@tn2rij@vAndimelodiand@tEkstfAnd@vlams@lewdENkt","VL"
"fv600529","wAntObd@en@melodikAnj@d@And@r@tEkstsIN@nEnOmG@kert","VL"
"fv600529","marzozAlwEldrablE+k@nj@bEntInd@rdatG@hOlp@n","VL"
"fv600529","Axf@rGet@tAl@malmar","VL"
"fv600529","ov@rAfsinbar@tE+tzYl@n@rtAntistent@kOrtsE+n","VL"
"fv600529","j@mut@rnitandENk@","VL"
"fv600529","@tlE+ktwEl@tE+nd@dErtE+d@n","VL"
"fv600531","nyj@zA+dENk@npOld@rGrOntEvrYGdbar@GrOntdYsdiher@bur@hEb@vorAlh@tlAntb@wErkt","VL"
"fv600531","wAzdAdokso","VL"
"fv600531","dAtwAs@dAtwAszo","VL"
"fv600531","EnIzdAtsoG@blev@","VL"
"fv600531","@mEnlefd@vAn@tlAnt","VL"
"fv600531","mardord@lAndbA+OmwEnt@lINsIndzd@orlOxIzdAtny@nArm@r@strekx@wOrd@ndAn@tbOlAk@rG@bit","VL"
"fv600531","wAntwAtIs@rG@b2rtIndiArm@zAntstrek","VL"
"fv600531","darzE+nAl@Grot@vArk@stAl@ENkIp@stAl@d@hel@IntEnsiv@veteltIzdarG@kom@t@wE+lditrOts@pOld@rbur@dAxt@dAtsE+mEtYnGrot@lAnd@rE+@@zA+d@ov@rlev@","VL"
"fv600531","marObdilAnd@rE+@Is@rnybE+nAnitsmert@v@rdin@","VL"
"fv600531","m","VL"
"fv600531","Enz@hEb@ndYzditrE+nG@mIstvAnd@vAnd@vArk@zENkIp@Indystri","VL"
"fv600531","Ez@zE+nInfE+t@dYs@rb@rojd@rantuObdItmOmEntdAnIn@tsAntx@bit","VL"
"fv600531","@z@zat@helYlev@vAst","VL"
"fv600531","z@kOnd@nojt@nExtpErspEktif@ObA+@","VL"
"fv600531","@tunm@nmerEnmerb@GOnt@dENk@Ind@rIxtINvAnh@tkwek@nprOdyser@vAnvles","VL"
"fv600531","marsIndzd@mId@lew@wAzdarIndipOld@rwE+d@n@n@trAdisivAnvEtmEst@n","VL"
"fv600531","ja","VL"
"fv600531","Enev@tj@st@rYxnard@mId@lew@n","VL"
"fv600531","dAtvEtmEst@n","VL"
"fv600531","wAtwAzd@b@dulIN","VL"
"fv600531","@vEtmEst@wAsvor@tflesb@dult","VL"
"fv600531","EndAtwAzdarInd@pOld@r","VL"
"fv600531","jAjAjA","VL"
"fv600531","@nvEt@Os","VL"
"fv600531","mardAwAzokrOntrOndbrYs@lzo","VL"
"fv600531","mard@erst@fYNksivAn@nvestap@lwAstun@d@prOdyksivAnmEst","VL"
"fv600531","Omj@Ak@rsvrYGdbart@mak@","VL"
"fv600531","mardiwar@tOxAlvrYGdbar","VL"
"fv600531","darOm","VL"
"fv600531","d@pOld@rswar@tOxAlvrYGdbarOfv@rArmd@ndihelstErkdord@G@wAs@diwErd@G@kwektja","VL"
"fv600531","Apsolyt@","VL"
"fv600531","Apsolyt","VL"
"fv600531","jA","VL"
"fv600531","@En@tIzdord@IntEnsiv@b@mEstINdAt@distrekAlsAlsenvAnd@erst@In2ropA@tA+d@drislAxstEls@l@eftkYn@Afxoj@","VL"
"fv600531","EnwAtIsdAt","VL"
"fv600531","@ov@rAlIn2ropAwErt@rtun@ten@jar@wInt@rGranG@zEth@tfOlG@nd@jarzom@rGranEn@tjardarnamust@@tlAndblE+v@mbraklIG@OmtrYxOpkrAxt@t@kom@","VL"
"fv600531","dAnhAtmEnok@nOGAlwAtvenod@xOm@dimEstt@prOdyser@","VL"
"fv600531","@h@","VL"
"fv600531","dYs@tfewAzOpd@erst@plats@nsortmEstfAbrik","VL"
"fv600531","jA","VL"
"fv600531","EndANkom@dYzdidIgbIl@warov@ryEptf@rtElt","VL"
"fv600531","ne","VL"
"fv600531","@tIs@Ext@nsort@G@drOxt","VL"
"fv600531","@nmOnst@r","VL"
"fv600531","@@tIz@nsortxenetis@AfwE+kIN","VL"
"fv600531","Embur@zA+d@zoNkAlfvruG@r@dotslanY+tsxrIk@vord@kwad@hAntmarokY+tsxrIkdAhelYnvestap@lErdorzA+aNG@tAstwOrd@","VL"
"fv600531","marnad@orlOxtun@r@n@nOrm@vraxwAsvAnd@bYrG@rsmEt@nGruj@nd@wElvartnarvleskwAmdAtdIgbIlfenomennEtOptE+t","VL"
"fv600531","EmbifstYkdAwAsh@tsimbolvAnd@naorlOxs@wElvart","VL"
"fv600531","@dAtrAseftfor@nenOrm@pAsiG@zOrxt","VL"
"fv600531","@zek@rInd@pOld@rvAn@twaslAnt","VL"
"fv600531","EnOp@nOp@ntE+tspAn@vAnENk@l@jar@tE+twAzdihel@vestap@l@OmG@slaG@EnzAxj@nOGAlenmardIgbIl@","VL"
"fv600531","h@h@","VL"
"fv600531","jA","VL"
"fv600531","En@yyv@rtElt@tInybukd@rIz@mburd@rE+dizIxbizOnd@rtulEGd@Op@tkwek@vAndidIgbIl@warvAnd@burOp@G@Gev@mOmEntzAx@dAt@rkrAxt@war@vAnEld@rs","VL"
"fv600531","ja","VL"
"fv600531","dAwAs@d@her@huvevAn@Onz@pOld@r","VL"
"fv600531","En@@diburb@rumd@ErzIGOpdAtE+d@erst@wAzIn@tlAntOmExtdIgbIl@t@GaNkwek@t@GanfOk@","VL"
"fv600531","EnhE+wAzogd@lE+d@rvAn@dbur@v@rzEtInd@jar@sEst@xsef@t@xtAxt@xteG@ndiOntE+G@nIN@","VL"
"fv600531","tunAlvord@kErnsEntral@","VL"
"fv600531","hE+wAzimAntmEhelvel","VL"
"fv600531","Om","VL"
"fv600531","d@erst@OntE+G@nINwAsford@kErnsEntral@","VL"
"fv600531","jA","VL"
"fv600531","wAtAl@nzerkOntrovErsjelitswAzdarInd@strek","VL"
"fv600531","En@In@tsOxfAndikErnsEntral@zE+nAl@And@r@OntE+G@nIN@vord@dOk@End@IndystriG@vOlxt","VL"
"fv600531","m","VL"
"fv600531","diher@bur@mEtsE+ndIgbIlburd@rE+IzdartOts@nlatst@snIk@blE+v@zIt@Op@nsortE+lAntt@rwE+lrOndOmhEm@ErnitsdAnOpx@spot@@slIpwAs","VL"
"fv600531","EnhE+prOberd@ok@zE+nInvlutEnz@nmAxt@t@G@brY+k@OmzolANmoG@l@kzE+nb@standart@kYn@rEk@EndAtfAnAndr@bur@","VL"
