session_id,phonetic_transcription,language_classification
"fv600388","w@ kE+k@n Y+t Of w@ wer @m bElx hir krE+G@","VL"
"fv600388","t sAl hel mujl@k xan wAnt warsxE+nl@k wOrt @t en vAn d@ sprInt@rs En dar zIt@ d@ bElG@   d@ tur zIt@ vorlop@x nid bE+","VL"
"fv600388","@t p@l@tOn wAt hAt y G@dAxt nOx Al@mal sam@n rYst@x rE+d@nt Ik sxAt vE+v@ntwInt@x kilomet@r pEr yr m@sxin mInd@r","VL"
"fv600388","ma dAt f@rAnd@rt strAks nOx wEl","VL"
"fv600420","@n v@rslAx fAn lyk fAn lAN@hov@","VL"
"fv600420","@n Onzek@r@ itAljans@ defEnsi lit f@rvOlG@z d@ klE+nst@ mAn Op @t fElt okAn mEt @t hoft x@lE+kmak@","VL"
"fv600420","d@ G@vrezd@ spIts sykyr lit wE+n@x sin","VL"
"fv600420","InteG@ndel inzaGi En d@ ING@kom@n dEl pjE:ro hAd@n @r dri Of sElfs vir en vAN kYn@ mak@","VL"
"fv600420","wunzdAx spel@ d@ rod@ dY+v@ls teG@n italij@","VL"
"fv600420","lyk fAn lAN@hov@","VL"
"fv600420","In Arn@m Iz @t snElrExt Al tuG@pAst Op fE+f ArEstAnt@ di vor d@ wEtstrE+t war@ Opx@pAkt","VL"
"fv600420","d@ pArkEtmAGistrat xAv d@ vE+v @m but@","VL"
"fv600420","nOG In Arn@m  d@ polisi Al@ vlAG@ En simbol@ v@rwE+d@rt fAn d@ EkstremrExs@ tYrks@ GrE+z@ wOlv@","VL"
"fv600425","mEten wErt i G@promovert fAn kolonEl tOt lY+t@nAntxen@ral","VL"
"fv600425","d@ vir@ndErt@xjar@G@ bASAr AsAt Iz ok x@nOminert for d@ OpfOlGIN vAn z@n vad@r","VL"
"fv600425","dAt wOrt wElIxt @n fOrmAlitE+t","VL"
"fv600425","zolAN Iz d@ erst@ vis@prezidEnt nOx Int@rImprezidEnt","VL"
"fv600425","stets mer politisi b@vEst@G@ hYn anwez@xE+d bE+ d@ b@Graf@nIs fAn d@ siris@ prezidEnt AsAt","VL"
"fv600425","d@ rYsis@ pArl@mEntsforzIt@r v@rteG@word@xt prezidEnt putin","VL"
"fv600425","d@ kOmst fAn d@ pAlEstE+ns@ prezidEnt ArAfAt Iz istoris","VL"
"fv600425","d@ r@lasi tYs@ sirij@ En d@ pAlEstE+n@ wAz b@kult sIns ArAfAt In drij@next@x @n vred@zAkort mEt IsrAjEl tek@nd@","VL"
"fv600425","vis@prezidEnt mAruv Iz d@ erst@ hoG@ fYNkSOnarIz di sirij@ b@zukt sInz d@ twe lAnd@ hYm b@trEkIN@ v@rbrak@ In tAxt@x","VL"
"fv600425","prezidEnt AsAt Is xIst@r@namIdAx ov@rled@","VL"
"fv600425","hE+ wAs neG@n@nsEst@x","VL"
"fv600430","Guj@mOrG@ hir an @t stASOn vAn lok@r@ In d@ rE+nart","VL"
"fv600430","@ bE+ mE+ stat mArijA d@ roz@ stAtsxIts","VL"
"fv600430","@ m@vrA+ y wont hir En y bEnd ir G@toG@ dENk Ik soAz dAt het","VL"
"fv600430","G@bor@n EN G@toG@","VL"
"fv600430","Guj@mIdAx ArmA~ Ig bEn ir zek@r G@bor@n EN G@toG@n In lok@r@n","VL"
"fv600430","ja ja y wet Ik mut AltE+t en zak wet@","VL"
"fv600430","jA","VL"
"fv600430","En In t sEntrYm","VL"
"fv600430","ja","VL"
"fv600430","zEx dAd Is tOx Al dyr vInd Ik","VL"
"fv600430","@t klOpt@","VL"
"fv600430","wEl wEl wEl","VL"
"fv600430","vAndar dAt @t so prEt@x Is In lok@r@n t@ won@n","VL"
"fv600430","ja","VL"
"fv600430","dYs Er zIt fIz Op","VL"
"fv600430","ja @r zIt hel vel vIz Op forAl dAn @ d@ bras@m En @ d@ kArp@r di @r @ Op sIt","VL"
"fv600430","ja ja","VL"
"fv600430","@ @r zIt sodan@x fel Ob dAt @r sElfs fIswEtstrE+d@ G@hA+d@ wOrd@n Ob d@ dYrm@","VL"
"fv600430","u lA la","VL"
"fv600430","wi zE+n d@ b@kEnd@ vlamIN@ vAn lok@r@","VL"
"fv600430","dAn vorAl kris fAn dYrp@l dENk Ik I bet@r G@kEnt Als kAmil spis@s di ir In lok@r@n ok x@bor@n En G@toG@n Is","VL"
"fv600430","ja ja","VL"
"fv600430","mit smEt Iz ok vAn lok@r@n E","VL"
"fv600430","mit smEt Iz ok vAn lok@r@n","VL"
"fv600430","di wond ir Ok lANz d@ bord@ vAn d@ dYrm@","VL"
"fv600430","a di Gad ok vIs@","VL"
"fv600430"," Eb @k nOx ni x@zin","VL"
"fv600430","ne ne ","VL"
"fv600430","@n And@r@ b@kEnd@ vlamIN Is tOx wEl di pard@wOrst E","VL"
"fv600430","@ d@ pard@wOrst ja dAd Iz @t strekx@rExt E","VL"
"fv600430","wAd Iz dA","VL"
"fv600430","@ dAd Is x@won dYs @ pard@vle@s","VL"
"fv600430","ja wAd Is pard@wOrst ja","VL"
"fv600430","vruG@r Ad@ wE+ ir In lok@r@ pard@slAxt@rE+@n","VL"
"fv600430","jA","VL"
"fv600430","En @ dAn wErt @t pard@vle@s dYz dar wErt wOrst fAn G@makt","VL"
"fv600430","G@makt","VL"
"fv600430","ne@","VL"
"fv600430","zEld@n wAnt As wE+ bYs@ krE+G@ vAm bY+t@ lok@r@","VL"
"fv600430","ne I","VL"
"fv600430","zE+ kEn@n dAd ir Ext nit","VL"
"fv600430","Alz y bYs@ krE+xt fAm bY+t@ lok@r@ di kom@ ok sOms for d@ lok@rs@ fest@ dENg Ik","VL"
"fv600430","ja","VL"
"fv600430","@ @t sE+n fe@st@ vor jON En A+t di rets fE+v@ntwInt@x jar b@stan En Elk jar nOx Gruj@n En dAt sE+ vAm bY+t@N kom@n dAt sin w@ dAn s mOrG@z an d@ bAnkslap@rz Ov an d@ pArkslap@rs","VL"
"fv600430","wEl wEl","VL"
"fv600430","m dAd Iz Ext @t pArAdE+z Op ard@","VL"
"fv600430","Is lok@r@ h@t pArAdE+z Ob ard@","VL"
"fv600430","As x@ zit ni Ale@n d@ strom tOt Ob d@ mArkt mar ok dYz d@ pArk@n tOt @ In @t sEntrYm","VL"
"fv600430","Ext @t Iz @t pArAdE+z Op ard@","VL"
"fv600430","m@vrA+ y Ept y stAt prAxt@x f@rded@xt","VL"
"fv600458","mar sxap tox Iz @n tipis@ Y+drYkIN @n tipis flams@ Y+trYkIN mar t Iz ok d@ tIt@l vAn d@ niwst@ vorstElIN vAn tejat@r AntiGone","VL"
"fv600458","IN kOrtrE+k xIst@r@ Im pr@mjE:r@ G@Gan","VL"
"fv600458","pA+l arijAs En tejat@r AntiGone di wErk@n d@ latst@ tE+t mEt mEt spesjal@ mEns@n jON@ mEns@ vorAl","VL"
"fv600458","Is dAt  ny ok @t x@vAl","VL"
"fv600458","A+d@ pAnd@n wOrd@n Opx@zOxt","VL"
"fv600458","zo wOrt @r ny G@spelt In d@ wE+k ov@rlE+@","VL"
"fv600458","d Is nEt an d@ And@r@ kAnt fAn d@ lE+@ In d@ zal mOzAik","VL"
"fv600458","Intr@sAnt E+G@l@k x@leG@n","VL"
"fv600458","dar brEN@ zE+ @n v@rhal dAt ok xat ov@r di tEkstil@sEktOr tOx","VL"
"fv600458","w@ mak@n In zek@r@ zIn @t AfsxE+t me vAn @n dirEktY:r vAn @ blE+gbar @n fAbrikj@ warsxE+nl@k @n tEkstilfAbrikj@ d er v@rfaj@","VL"
"fv600458","d@ spitS@s wOrd@ G@rIp@tert","VL"
"fv600458","En ok wAt @r zoAl Gat x@spelt EN G@zON@ wOrd@","VL"
"fv600458","jA","VL"
"fv600458","mar sxap tOG dAt mut j@ @m betj@ Op s@ wEstflams Y+tsprek@ warsxE+nl@k","VL"
"fv600458","z Eb@ G@wErkt Alz @N kOlEktif","VL"
"fv600458","Y+tE+nd@l@k Iz di vorstElIN nojd b@GOn@","VL"
"fv600458","b@dANkt pOl arijAs","VL"
"fv600463","ojt mut d@ zOrxf@rzek@rIN Al@ zOrGb@huv@nd@ dEk@ mar zovEr zE+n w@ nOx lAN nit","VL"
"fv600463","En wAt Is @r ny Al b@slIst","VL"
"fv600463","darna vOlG@ d@ zwar hYlb@huv@nd@ In @t rYsthY+s","VL"
"fv600463","En dAt rExt Op nitmedis@ zOrx wOrt Y+db@talt vijA zOrxSEks vAn dridY+z@nt tOt zEzdY+z@nt fE+fhOnd@rt frANk p@r mant AfhANk@l@k vAn d@ b@huft@","VL"
"fv600463","dAt sxrE+ft @t fOlk","VL"
"fv600463","d@ jON@ kwAm zwar t@n vAl","VL"
"fv600463","hE+ wErt OmId@l@k nar @t sik@hY+s ov@rG@brAxt EN G@operert","VL"
"fv600463","moG@l@k v@rlist hE+ zE+n Arm","VL"
"fv600463","In AntwErp@ kYn@ drYxsf@rslavd@ bIn@kOrt YN G@brY+kt@ spY+t@ Gratis OmrY+l@ vor niw@","VL"
"fv600463","dAt Is moG@l@g dANksE+ @N kabe dAt erstaxs wOrt Ond@rtek@nt","VL"
"fv600463","h@t f@rhal stat In d@ niw@ GAzEt","VL"
"fv600463","dAt sxrE+f xAzEt fAn AntwErp@","VL"
"fv600463","flEts kom@ hu lAN@r hu mer In trEk","VL"
"fv600463","blE+gbar kYn@ stets mInd@r mEns@ @n hY+z b@tal@","VL"
"fv600463","d@ vE+l@xE+t Op 2ro twedY+z@nt hA+t @t latst@ niws ok fAndax bez@x","VL"
"fv600463","ok @t mAt@rjal d2xt nit","VL"
"fv600463","d@ zad@ls zE+n v@rslet@ En d@ rE+bruk@ En hElm@ zE+n OmprAktis","VL"
"fv600463","dAt sxrE+v@ d@ stAndart En d@ finAnSelekonomis@ tE+t","VL"
"fv600463","d@ plAn@ b@stan Al mar InhA+d@l@k stat @t projEkt nOx nit so vEr","VL"
"fv600463","Ob d@ b2rs zYl@ ok Al@ and@l@ vAn mYltinES@n@ls wOrd@ v@rhAnd@lt","VL"
"fv600471","In anwez@xE+t fAn rY+m AxthOnd@rt sxoldirEksis zE+n In  Ekspo IN GEnt d@ lA+rejat@ b@kEntx@makt fAn d@ diGikItsprE+z@","VL"
"fv600471","diGikIts Iz @m projEkt dAt kOmpjut@r En Int@rnEt In d@ sxol@ wIl Introdyser@","VL"
"fv600471","en vAn d@ prE+z@ GIN nar @t kOleZ@ Onz@liv@vrA+vAndE+nzbek@ Y+t sOt@GEm vor @n wEpsajtklAsemEnt","VL"
"fv600471","Zag d@ wYlf vrux Y+tlEx an lerar En iniSAtifnem@r hAns d@ fur","VL"
"fv600471","d@ b@dulIN Is E+G@l@k Om zo vel moG@l@k edykativ@ sOftwE:rsajts @ En Al@s wAt rOnt edykasi t@ mak@n eft for laG@r En sekyndE:r Ond@rwE+s t@ Gam bYnd@l@n In en sajts","VL"
"fv600471","jyli sajt het nit tuvAl@x klAss@mEnt","VL"
"fv600471","@n wortspelIN mar mEt @m b@dulIN","VL"
"fv600471","ja","VL"
"fv600471","dYz d@ sajd b@stat Y+t f@rsxIl@nd@ bA+sten@n","VL"
"fv600471","@ Ond@r And@r@ EgzAminejS@n dar Ga w@ dYz d@ uf@nIN@n @ ambid@n di hAnd@x @ f Gut sE+n vor Ond@rwE+s","VL"
"fv600471","In @m @t Ond@rdel Int@rklAs  lEG@ w@ Y+t hu @n nEtwErk wOrt Y+tx@lExt In @N klAslokal","VL"
"fv600471","E w@ zE+n E+G@l@k forAl b@kEnt fAn d@ edyrIN","VL"
"fv600471","jyli projEkt drajt ny Al @n jar Of twe","VL"
"fv600471","hu stat @t mEt @t antAl hIts","VL"
"fv600471","w@ trEk@ mOmEntel @n hOnd@rtfE+ft@xtAl b@zuk@rz pEr dAx","VL"
"fv600471","jA","VL"
"fv600471","dar kAn j@ its me dun","VL"
"fv600471","wAt","VL"
"fv600471","d@ b@dulIN Iz Al@sIns Om @n @ E+G@ sY:rv@r t@ InstAler@ zodan@G dA w@ d@ mewErk@nd@ lerkrAxt@n @n @ wA E+G@ wAxtwort kYn@ Gev@n dAt sE+ hYn vAkx@bit zElf kYn@n Y+twErk@ vAn tY+z Y+t","VL"
"fv600471","h@t xrot@ vordel vAn @t hel@ projEkt lerkrAxt@ Gan sam@wErk@ Gan mEd m@kar prat@","VL"
"fv600471","@h@","VL"
"fv600471","wet@ Al@ lerkrAxt@ Op yw sxol Al wAt isete Is","VL"
"fv600471","dAd b@GInt wEl t@ Gruj@","VL"
"fv600471","dYs w@ zE+n ok @n sxol di sIndz dIt jar @ mEt lAptOps In d@ sxol bez@x Is","VL"
"fv600471","En sIndzdin @ mAG Ik wEl zEG@n dAt @t iseteG@b2r@n Ob d@ sxol In Gud@ Gud@ mat@ an @t evOlywer@n Is","VL"
"fv600471","ronAlt jAns@s fAn didZikits","VL"
"fv600471","@t dErd@ wErkjar zIt @rOp","VL"
"fv600471","Gan w@ d@rOp forY+t nOx AltE+t","VL"
"fv600471","d@r zE+n ok hel wAt mer prOjEkt@n","VL"
"fv600471","G@divErsifjerd@r","VL"
"fv600471","@t Iz ok so dAt w@ ny prE+z@n Gev@n","VL"
"fv600471","dar Is @ Grot@ not an","VL"
"fv600471","w@ Gev@ prE+z@ vor d@ OntwIk@lIN vAn lokal@ ned@rlAnstal@G@ edykativ@ sOftwE:r","VL"
"fv600471","ma huvel sxol@ b@rE+k@ jYli vAndax mEt jYli proGrAmA","VL"
"fv600471","twedY+z@nt hOnd@rt fE+ft@x Of EgzAkt Axt@nvE+ft@x prosEnt fAn d@ bazisxol@ En drij@nsEst@x prosEnt vAn Al@ sekYndE:r@ sxol@ In vland@r@ di Aktif delnem@n","VL"
"fv600471","dAd b@tek@nt diGikits anvraG@n","VL"
"fv600471","dAd b@tek@nt wEpsajts InzEnd@n","VL"
"fv600471","dAd b@tek@nt @ b@vorbelt lerkrAxt@n Op iniSasi styr@n","VL"
"fv600471","wE+ hEb@n OnlANs Onz@ tindY+z@ntst@ lerkrAxt @N Gratis IntErnetiniSasi G@Gev@n","VL"
"fv600471","w@ Gan d@rOp forY+t","VL"
"fv600471","mar Gan w@ snEl G@nux","VL"
"fv600471","IntYs@ zE+n dar d@ dulstElIN@ vAn d@ 2ropes@ yni","VL"
"fv600471","Int@rnEt Op Elk@ sxol teG@n E+nt twedY+z@nt en","VL"
"fv600471","dAt Iz @n GiGAntis@ ObdrAxt","VL"
"fv600471","mar","VL"
"fv600471","h@t mut wEl","VL"
"fv600471","wAnt And@rs krejert mEn v@rlor@n Gen@rasis fAn sxolkInd@r@n","VL"
"fv600471","og dAt b@stat nOx in vland@r@n I","VL"
"fv600471","di teG@nstAnt ov@rwIn@n","VL"
"fv600471","d@ Y+trE+kIN vAn d@ diGikItsprE+z@","VL"
"fv600471","dAt wAs ronAlt jAns@nz bE+ ZAg d@wYlf","VL"
"fv600471","d@ G@lA+@rd@ wEpsajt fInt y Op wewewe pynt klAsemEnt pynt nEt","VL"
"fv600471","En s@mEnt dYs @t @ Gutj@ war j@ hY+z@ me bA+t","VL"
"fv600473","d@ vlams@ r@GerIN wIl vAnAf mId@ vOlG@nt jar stArt@ mEt @n zOrxf@rzek@rIN","VL"
"fv600473","zwar hYlb@huv@nd@ krE+G@ @n finAnSel@ tulaG@ vor hYn nitmedis@ kOst@","VL"
"fv600473","h@t sistem wOrt x@finAnsirt dor d@ vlams@ ov@rhE+t mar og dor d@ bYrG@r","VL"
"fv600473","di b@talt dErt@x frANk pEr mant fijA @t sik@fOns Ov @m privev@rzek@rINsfOnts","VL"
"fv600473","dZOni vAnsev@nAnt","VL"
"fv600473","d@ vor@G@ vlams@ r@GerIN b@slIst@ Al dAt @r @n zOrxf@rzek@rIN mus kom@","VL"
"fv600473","mar d@ kONkret@ Y+twErkIN @rvAn lit Op sIx wAxt@","VL"
"fv600473","ny zA+ @t sistem wOrd@ GOrGAnizert vijA d@ zik@fOnts@ Of privev@rzek@rINskAs@","VL"
"fv600473","di zA+d@ an hYn led@ @m bE+draG@ vraG@ vAn dErt@x frANk p@r mant","VL"
"fv600473","wi Op @m b@palt oG@mblIk swar zOrGb@huv@nt wOrt zA+ dAN GElt krE+G@","VL"
"fv600473","kES Ov In d@ vOrm vAn @n zOrxSEk","VL"
"fv600473","darme kYn@ d@ kOst@ vAn d@ tY+sf@rzOrGIN wOrd@ b@talt","VL"
"fv600473","In @ vOlG@nd@ stAp sA+ @r ok @n finAnSel@ tYs@kOms kom@ vor d@ hoG@ fAktyr@ In d@ rYsthY+z@","VL"
"fv600473","d@ vlams@ ov@rhE+t sA+ vOlG@nt jar virhOnd@rt m@ljun frAN bE+lEG@ vor @t sistem","VL"
"fv600473","In twedY+z@nd En dri zElfs dri miljArt","VL"
"fv600473","dZOni vAnsev@nAnt","VL"
"fv600473","h@t forstEl ov@r d@ zOrxf@rzek@rIN wOrt strAks wElIxt fOrmel Gutx@k2rt dor d@ vlams@ r@GerIN","VL"
"fv600473","di stOpt ok miljArd@ In @n zoG@numt zOrGfOns Om vAnAf twedY+z@nt En tin d@ kOst@ vAn d@ v@rGrE+zIN t@ hElp@ draG@","VL"
"fv600490","@m brIdz bul@varblAt stArt fAndax mEt @N kAmpAJ@ teG@ pedofil@","VL"
"fv600490","mar di G@Gev@z b@sxIgbar stEl@ vor @m bret pyblik Iz @n slExt@ zak zExt izAbEl mArnEf vAn tSajlt fokys","VL"
"fv600490","Ig dENg dAd @d b@lAN@rE+k Is fAn d@ slAxtOf@rs fAn pedofili En Yn fAmili Ob d@ hoxt@ t@ hA+d@ vAn war d@ pedofil@ zIG Axt@rAf xan @ hY+sfEst@","VL"
"fv600490","mar Ig dENg dAd @t sek@r GeN Gut ide Is fAn dar id@ren vAn Ob d@ hoxt@ t@ hA+d@","VL"
"fv600490","j@ krejert @n hEks@jAxt","VL"
"fv600490","ja wE+ vInd@ dAt s@ dar rExt Op Eb@","VL"
"fv600490","izAbEl mArnEf an d@ telefon bE+ kAti Alart","VL"
"fv600490","dAt x@b2rt ny vel t@ wE+n@x","VL"
"fv600490","@t pArkEt En d@ rE+kswAxt sE+n t@r plats@","VL"
"fv600490","Ond@rzuksrExt@r kOnErOt Is b@lAst mEt @t Ond@rzuk","VL"
"fv600502","di zAl virhOnd@rt met@r In ze rE+k@","VL"
"fv600502","dAd Is ynik In Ons lAnt d@ dE+k sAl v@rtrEk@ an @t kAzino kYrsal","VL"
"fv600502","hE+ pAst In d@ G@plEnd@ niw@ hav@ntuGAN vor ostEnd@","VL"
"fv600502","di mut xrot@r@ sxep@ kYn@ OntfAN@","VL"
"fv600502","d@ niw@ kOnstrYksi mud og d@ broz@ zedE+k an @t kAzino b@sxErm@ teG@ d@ GOlv@","VL"
"fv600502","d@ AntwErps@ ArxitEkt bOp fAn ret sAl @d bA+wErk OntwErp@","VL"
"fv600502","d@ anlEx fAn d@ niw@ wAnd@ldE+g b@GInt fAnAv d@ twed@ hElft fAn vOlG@nt jar","VL"
"fn001052","mar wE+ kreG@ ok nOG @n hel@mal vremd@ jYfrA+","NL"
"fn001052","vAm bY+t@ d@ sxol","NL"
"fn001052","@m par mand@","NL"
"fn001052","hAt @t hoft fAn d@ sxol x@zExt","NL"
"fn001052","d@ v@vANst@r het@ valEntina sxOrlAx En z@ wAs klE+n En rOnt an Al@ kAnt@","NL"
"fn001052","zElfs har brIl@Glaz@ En ar krYl@tj@s war@ rOnt","NL"
"fn001052","s@ zAG @r vrinl@k Y+t","NL"
"fn001052","En Ik wAs Al @m betj@ mInd@r bAN tun @k nast wEsli En teG@ov@r lysija In @N xrupj@ sAt","NL"
"fn001052","AxmEt","NL"
"fn001052","rip s@","NL"
"fn001052","AxmEt stAk sE+n vIN@r Op","NL"
"fn001052","hEp jE+ tY+s In d@ kam@r j@ sxun@ an","NL"
"fn001052","frux s@","NL"
"fn001052","AxmEt sxYd@ zE+n hoft","NL"
"fn001052","jY+st","NL"
"fn001052","zE+ jYf","NL"
"fn001052","mar hir hEp j@ z@ wEl an","NL"
"fn001052","zE+ AxmEt","NL"
"fn001052","zE+ val@ntina","NL"
"fn001052","dAd lE+kt m@ hoGnod@x","NL"
"fn001052","Ik hAt xen ide wAt hiGijen@ wAs","NL"
"fn001052","b@hAlv@ dAt @t klONk Als @n sort jAkhAls","NL"
"fn001052","mar @t wortj@ hoGnod@x zEt@ m@ Op @t spor","NL"
"fn001052","tYz Ig b@Grep tAt falEntina @d mEt Ons ov@ d@ weses wA+ hEb@","NL"
"fn001052","d@ wesetj@s In Onz@ sxol kwam@ Y+t @n tE+t dAt kInd@r@ vel klE+n@r war@","NL"
"fn001052","Er wAs xen xElt for vel sxomak@rs","NL"
"fn001052","d@ jYf@ Em mest@rs fOnd@ dAt @t an Ons lAx","NL"
"fn001052","s@ b@GOn of@ d@ strat","NL"
"fn001052","jYli kom@ Al@mal vAm bY+t@","NL"
"fn001052","zE+ z@ EN kek Ons dor d@ rOnd@ xlasj@s en vOr en an","NL"
"fn001052","wE+ knIkt@ b@left","NL"
"fn001052","s@ hAt x@lE+k","NL"
"fn001052","jYli lop@ mEt j@ sxunzol@ ov@r d@ strat En Ob d@ stup","NL"
"fn001052","GIN z@ drE+G@nt fErd@r","NL"
"fn001052","j@ vuld@ an har stEm tAt @r fres@l@k@ dIN@ GIN@ kom@","NL"
"fn001052","Er lIxt pup Op strat","NL"
"fn001052","zE+ jYfrA+ vAl@ntina","NL"
"fn001052","s@ swex","NL"
"fn001052","@t wAz @n IndrYkwEk@nd@ stIlt@","NL"
"fn001052","Ik x@lof tAt @r imAnt hel ev@ GiG@ld@","NL"
"fn001052","mar dAt x@lY+t f@rstOmd@ snEl","NL"
"fn001052","j@ huvd@ mar nar @t Er@nstIG@ G@sIxt fAn d@ jYf t@ kE+k@ Om t@ wet@ dAt @t Ond@rwErp sIx nid lend@ vor lOl","NL"
"fn001052","sOm@G@ mEns@ spyG@ ok","NL"
"fn001052","xIN z@ vErd@r","NL"
"fn001052","Er wErt hel@mal nid mer G@Gix@lt","NL"
"fn001052","En s avOns GIN jYf tr2rIx fErd@r kom@ z@ Y+t kruG@ EN kAntin@s","NL"
"fn001052","EN xev@ ov@r Op t@ stup","NL"
"fn001052","d@ stIlt@ wAs ny bE+na nid mer t@ v@rdraG@","NL"
"fv600524","@n Gud@ avOnt","VL"
"fv600524","AfkOmst@x fAn dri A~sjE~z En twe r@lAtiv@ niwkom@rs","VL"
"fv600524","w@ b@GIn@ mEt yrban d@ bEk@r En d@ bur@","VL"
"fv600524","blE+v@ ev@ stan bE+ GErIt sIks ov@r nowEl slAN@","VL"
"fv600524","rEspEktiv@l@k ov@r @d b@GrotINsov@rsxOt fAn Onz@ nord@rbyr@","VL"
"fv600524","En @t nE+p@nd@ sxrE+n@nd@ nA+@l@ks t@ v@rdov@ t@kOrt an vlams@ tAndArtsstydEnt@","VL"
"fv600524","d@ trost@nd@ myzik Is Alwer vAn ZOs vAnd@rvEld@","VL"
"fv600529","A+","VL"
"fv600529","dAt det ev@ pE+n","VL"
"fv600529","In hel vland@r@ sxE+n@ @r zIx for @t niw@ AkAdemijar slExs en@ntwInt@x stydEnt@ tAnthelkYnd@ t@ hEb@ ING@sxrev@","VL"
"fv600529","zodAt y En Ik bIn@ ENk@l@ jar@ Opniw @n tA+tj@ an d@ d2rklINk sYl@ mut@ vAstmak@ En Onz@ E+G@ tAnd@ trEk@","VL"
"fv600529","@t sit @r vEr@ vAn roskl2r@x Y+t Al@mal","VL"
"fv600529","En dAn wAz @t @t spor","VL"
"fv600529","trE+n@n di hop@loz ov@r tE+t war@n","VL"
"fv600529","bov@lE+dIN@ di @d b@Gav@n","VL"
"fv600529","stASOnz di wErd@ Afx@sxAft","VL"
"fv600529","OnmoG@l@k@ v@rbIndIN@n","VL"
"fv600529","En ny dAt wer","VL"
"fv600529","nOx ev@n hor @k En @r zE+n t@ wE+n@x tAndArts@n","VL"
"fv600529","Of mOntarts@n tAnthelkYnd@G@n dAntist@ kOm","VL"
"fv600529","En dAt wi dAt wEnst z@n drIN@ntst@ sxrE+v@n ok mEt sput kAn lat@ b@stEl@","VL"
"fv600529","wAz dAt m@sxin d@ tak fAn d@ pOst nit","VL"
"fv600529","wEl v@rGet @t mar","VL"
"fv600529","di tE+t Is vorbE+","VL"
"fv600529","En j@ Op tE+t nar @t stASOn t@ b@Gev@n Om Op @n vorAf x@koz@n tE+tstIp ErG@ns t@ Ariver@n","VL"
"fv600529","ok G@dan","VL"
"fv600529","E+ Is @rY+t spul ny mar Is En In @t And@r@ G@vAl dAt AfurbY+S@ vor @t speks@l In j@ mOnthuk","VL"
"fv600529","@t x@zum vAn d@ bor In j@ hoft En Av En tu zon min@jAtyr hoG@drYkrE+n@G@r Om d@ zak@ wer wAt ov@rzIxt@l@k@r t@ mak@n","VL"
"fv600529","zo ONG@ver AltAns stElt @n mEns zIx for dAd @t In z@n wErk xat","VL"
"fv600529","En dAn kOmt @r Onv@rmE+d@l@k @n oG@mblIk warOp @t x@sprEk nit And@rs kAn dAn stIlvAl@n stOk@n","VL"
"fv600529","d@ pASEnt Iz bE+ wE+z@ vAn sprek@ mOndot x@makt","VL"
"fv600529","word@nlos","VL"
"fv600529","d@ melodi Is @t fAn o hoft fOl blut En wOnd@n","VL"
"fv600529","Of m@sxin dAt hE+ bE+ @t n2rij@ vAn di melodi an d@ tEkst fAn d@ vlams@ lew dENkt","VL"
"fv600529","wAnt Ob d@ en@ melodi kAn j@ d@ And@r@ tEkst sIN@n En OmG@kert","VL"
"fv600529","mar zo zAl wEldra blE+k@n j@ bEnt Ind@rdat G@hOlp@n","VL"
"fv600529","Ax f@rGet @t Al@mal mar","VL"
"fv600529","ov@r Afsinbar@ tE+t zYl@n @r tAntisten t@kOrt sE+n","VL"
"fv600529","j@ mut @r nit an dENk@","VL"
"fv600529","@t lE+kt wEl @t E+nd@ dEr tE+d@n","VL"
"fv600531","ny j@ zA+ dENk@n pOld@rGrOnt E vrYGdbar@ GrOnt dYs di her@bur@ hEb@ vorAl h@t lAnt b@wErkt","VL"
"fv600531","wAz dAd ok so","VL"
"fv600531","dAt wAs @ dAt wAs zo","VL"
"fv600531","En Iz dAt so G@blev@","VL"
"fv600531","@ mEn lefd@ vAn @t lAnt","VL"
"fv600531","mar dor d@ lAndbA+OmwEnt@lIN sIndz d@ orlOx Iz dAt ny @n Arm@r@ strek x@wOrd@n dAn @t bOlAk@rG@bit","VL"
"fv600531","wAnt wAt Is @r G@b2rt In di Arm@ zAntstrek","VL"
"fv600531","dar zE+n Al@ Grot@ vArk@stAl@ EN kIp@stAl@ d@ hel@ IntEnsiv@ vetelt Iz dar G@kom@ t@wE+l di trOts@ pOld@rbur@ dAxt@ dAt sE+ mEt Yn Grot@ lAnd@rE+@ @ zA+d@ ov@rlev@","VL"
"fv600531","mar Ob di lAnd@rE+@ Is @r ny bE+nA nits mer t@ v@rdin@","VL"
"fv600531","m","VL"
"fv600531","En z@ hEb@n dYz di trE+n G@mIst vAn d@ vAn d@ vArk@z EN kIp@Indystri","VL"
"fv600531","E z@ zE+n In fE+t@ dYs @r b@rojd@r an tu Ob dIt mOmEnt dAn In @t sAntx@bit","VL"
"fv600531","@ z@ zat@ hel Y lev@ vAst","VL"
"fv600531","z@ kOnd@ nojt @n Ext pErspEktif @ ObA+@","VL"
"fv600531","@ tun m@n mer En mer b@GOn t@ dENk@ In d@ rIxtIN vAn h@t kwek@n prOdyser@ vAn vles","VL"
"fv600531","mar sIndz d@ mId@lew@ wAz dar In di pOld@rwE+d@n @n @ trAdisi vAn vEtmEst@n","VL"
"fv600531","ja","VL"
"fv600531","En ev@tj@s t@rYx nar d@ mId@lew@n","VL"
"fv600531","dAt vEtmEst@n","VL"
"fv600531","wAt wAz d@ b@dulIN","VL"
